putativeCellType,geneticLine,acgPeak,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Pyramidal Cell,id2/dlx/ai80,2.26,0.666666666666667,CA1sp,0,6.67503322785354,2.82812205414271,0.118652594432842,fnkx8_200817_sess1
Narrow Interneuron,id2/dlx/ai80,2.06,0.266666666666667,DG,0,2.15853890988854,1.75144545076284,0.293574511707508,fnkx8_200817_sess1
Narrow Interneuron,id2/dlx/ai80,1.78,0.358333333333333,CA1sp,0,14.276095741247,2.99311571017422,0.321184135774988,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.26,0.633333333333333,CA1sp,0,4.97668731565703,2.97948726768798,0.205178879892051,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.3,0.75,CA1sp,0,9.57917183230783,2.5294647513634,0.102679224691616,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.22,0.641666666666667,CA1sp,0,3.37595578482645,3.53474426415456,0.211881895766996,fnkx8_200817_sess1
Wide Interneuron,id2/dlx/ai80,1.86,0.516666666666667,CA1sp,1,7.76421949514851,1.20605458538553,0.135451238892313,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.26,0.583333333333333,CA1sp,0,6.23420236465816,2.9817760128896,0.178045553888746,fnkx8_200817_sess1
Narrow Interneuron,id2/dlx/ai80,1.94,0.241666666666667,DG,0,-1.53302603295257,1.93781291179058,0.257019274586233,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.18,0.691666666666667,CA1sp,0,1.72779725532789,2.40752975786054,0.0752927194132077,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.26,0.616666666666667,CA1sp,0,10.10347384761,2.87572910977574,0.159432708506032,fnkx8_200817_sess1
Pyramidal Cell,id2/dlx/ai80,2.34,0.683333333333333,CA1sp,0,20.4093379554835,3.1237351406405,0.318790207935197,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.22,0.675,CA1sp,0,4.52612279408394,3.17089413116004,0.178868124017849,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.1,0.291666666666667,CA3,0,11.3440722040078,2.85122116538493,0.256813085131348,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.14,0.241666666666667,CA1sp,0,12.4668982705251,2.39518998798382,0.29869169427768,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.34,0.741666666666667,CA1sp,0,0.693303103539671,2.49593865681421,0.0479996971349469,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.34,0.716666666666667,CA1sp,0,10.3290453026489,2.81877037123455,0.193301019711807,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.38,0.691666666666667,CA3,0,12.9562639297462,2.58597841326671,0.228827627265084,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,1.98,0.3,CA3,0,-5.13833500526839,1.724998564183,0.290834627868034,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,1.86,0.291666666666667,CA1sp,0,14.8140000069685,3.21964668387362,0.352691357140793,fnkx8_200818_sess2
Wide Interneuron,id2/dlx/ai80,1.66,0.358333333333333,CA1so,0,15.0035542029509,2.81882397825858,0.292698834825146,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.06,0.308333333333333,CA1sp,0,24.3342779969618,3.12750102333418,0.312906863449641,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.1,0.275,CA1so,0,16.839921087951,2.54369140027965,0.215826758927063,fnkx8_200818_sess2
Wide Interneuron,id2/dlx/ai80,1.66,0.4,CA1so,0,7.63251151977153,2.83109110398263,0.188962106792034,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.3,0.641666666666667,CA1sp,0,1.16777291018535,2.83159535216117,0.0722096679020184,fnkx8_200818_sess2
Wide Interneuron,id2/dlx/ai80,1.54,0.375,CA1sp,0,0.200370482752089,3.25428577046549,0.126266441566329,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.18,0.783333333333333,CA1sp,0,5.09445544521697,3.1533900038108,0.187335667438154,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.658333333333333,CA1sp,0,3.94318748623335,3.11629781895193,0.0864201647585175,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,8.06329080594155,3.29259963985805,0.181138386666363,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,11.1586521614136,3.09744270776652,0.305523315421122,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.18,0.358333333333333,CA1sp,0,24.5150707000097,2.7679375260099,0.341711860745256,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.3,0.741666666666667,CA1sp,0,13.0602950686537,2.93115032723235,0.196875000728632,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.02,0.35,CA1sp,0,4.15807214206285,2.32283172246646,0.286844888297458,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,15.1064976101045,3.37938264865014,0.361794751286871,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.3,0.691666666666667,CA1sp,0,16.9596736026629,2.83216195742039,0.183318451113258,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,9.22743413900241,2.90842488744157,0.152956465980331,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.1,0.316666666666667,CA1sp,0,14.478376263128,2.17236643957856,0.270806875845864,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.14,0.741666666666667,CA1sp,0,5.14541518108708,3.58017904074229,0.227920015900389,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.1,0.275,CA1sp,0,-2.63819418596375,1.78052345306246,0.275306985848089,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.733333333333333,CA1sp,0,5.16634893245144,2.62319049493917,0.0619648931519712,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.38,0.683333333333333,CA3,0,12.3650099390152,2.44614548530848,0.222151100285093,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,6.45925829930593,3.00429693574778,0.18294822497438,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,3.74706713209598,2.54707915185132,0.12454491949091,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.616666666666667,CA1sp,0,5.08717673300019,2.83569858783257,0.088764630562659,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.3,0.65,CA1sp,0,5.07663479747922,2.96096184882168,0.145718020191573,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.22,0.691666666666667,CA1sp,0,6.63880867803528,3.10271941362607,0.199928079360322,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.733333333333333,CA1sp,0,11.7073447652198,2.8717728943942,0.225773565863124,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,1.9,0.291666666666667,CA1sp,0,0.385956355077264,2.32679749930652,0.268697063262593,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.38,0.608333333333333,CA3,0,2.73993926818177,2.2348318034983,0.172858141369328,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.26,0.716666666666667,CA1sp,0,4.00693591210514,2.8329741256332,0.156598013920554,fnkx8_200818_sess2
Pyramidal Cell,id2/dlx/ai80,2.34,0.7,CA1sp,0,18.5255210627265,2.7217236224046,0.224577021733084,fnkx8_200818_sess2
Narrow Interneuron,id2/dlx/ai80,2.14,0.308333333333333,CA1sp,0,14.8269047232208,2.40335544417707,0.285682720235538,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.06,0.316666666666667,CA1sp,0,27.8964181590998,3.13069979335937,0.318876137756073,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,13.9599792514549,3.03258324822362,0.296062971823593,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,1.54,0.333333333333333,CA1sp,0,2.11888326852314,3.17018907972526,0.137196878925657,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,1.66,0.325,CA1so,0,6.23308526743951,3.00896550045124,0.222042623909422,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.1,0.316666666666667,CA1sp,0,4.1387583272046,2.01740552714183,0.273752275100553,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,1.9,0.283333333333333,CA1so,0,16.8938130292976,3.16774949005361,0.341407452284683,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,1.58,0.333333333333333,CA1so,0,11.0095728954895,2.85795793315201,0.293057610895975,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1so,0,3.37255424073273,2.98667703962505,0.282142483629771,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.666666666666667,CA1sp,0,8.40226189806472,3.17412127758811,0.218166802958342,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.06,0.275,CA1sp,0,-2.3325300446383,1.70239605901786,0.275158063079756,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,1.9,0.308333333333333,CA1sp,0,-0.388032559774394,2.17986016001089,0.266391306871279,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.18,0.375,CA1sp,0,23.9020610151965,2.85603226484345,0.253619663836341,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.14,0.266666666666667,CA1sp,0,16.3519733951051,2.58290567853282,0.215663862424094,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.616666666666667,CA1sp,0,7.43957952841139,2.36807637422217,0.163651752035463,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.666666666666667,CA1sp,0,7.85957782035837,3.06248147714203,0.111275730282725,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.691666666666667,CA1sp,0,14.5435584842681,2.89464840461729,0.167317677617481,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.733333333333333,CA1sp,0,9.70991271861391,2.92390321733859,0.20141587080678,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,7.9991676637339,2.84821910899263,0.148076417709984,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.725,CA1sp,0,14.2275271005298,3.21395280964204,0.20400989381012,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.708333333333333,CA1sp,0,-0.870635946049461,2.98007533511825,0.13082084525965,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,2.01602494429943,3.22287377399738,0.145039603600883,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.02,0.266666666666667,CA1sp,0,2.68492828806106,1.96443500304942,0.223344388656511,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.633333333333333,CA1sp,0,1.37310306013533,2.97200824998784,0.105220266151805,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.34,0.733333333333333,CA1sp,0,10.3259333368956,3.20209425461972,0.222101070996413,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,6.56105127167378,3.39365720221555,0.22866460994322,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.1,0.583333333333333,CA1sp,0,0.932474645632287,3.4484420812495,0.246180347955093,fnkx8_200819_sess3
Wide Interneuron,id2/dlx/ai80,1.5,0.525,CA1sp,1,11.5001814583049,1.3584994271607,0.312643787795283,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.75,CA1sp,0,6.44879583854264,3.06065120399922,0.130761072723396,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.42,0.4,DG,0,-4.27253149094306,5.71159159192959,0.13471522736618,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.65,DG,0,3.31290479800795,2.24105698418728,0.161993137554788,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.22,0.683333333333333,CA1sp,0,9.83189892663848,3.06542762490017,0.209919550930765,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,2.79687284447501,3.06110725106283,0.213508138045192,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.42,0.683333333333333,DG,0,1.76254872569532,2.40876053428514,0.213050008328197,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.34,0.541666666666667,DG,0,2.07012447907407,2.39409841507922,0.156698314278604,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.38,0.675,CA3,0,3.11095921251418,2.59470961395445,0.19549072562389,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.691666666666667,CA1sp,0,0.347906734537808,2.04472957321937,0.0736957016932826,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.22,0.583333333333333,CA1sp,0,3.78647526896244,3.14702675934652,0.229072747551624,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.22,0.708333333333333,CA1sp,0,15.6939835649776,3.80002851945956,0.264350576077817,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.26,0.708333333333333,CA1sp,0,4.87497265189125,2.73988187186288,0.120030786541587,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.3,0.75,CA1sp,0,5.71932036248636,3.30044783195508,0.224834403391383,fnkx8_200819_sess3
Pyramidal Cell,id2/dlx/ai80,2.34,0.7,CA1sp,0,1.77570226957873,2.74373566271629,0.113935280191359,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.14,0.291666666666667,DG,0,12.4348874260403,2.68431816971831,0.219314948386582,fnkx8_200819_sess3
Narrow Interneuron,id2/dlx/ai80,2.06,0.291666666666667,CA3,0,7.26564956826782,1.85252244785373,0.284083498449324,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.1,0.291666666666667,CA1so,0,11.7080906020523,2.17838849131418,0.180618053499794,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.14,0.308333333333333,CA1sp,0,11.5591240208758,2.0726576405073,0.273926959067205,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.06,0.316666666666667,CA1sp,0,13.3765548109406,3.06178756617876,0.211182544486793,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.06,0.283333333333333,DG,0,13.7201802783233,2.59596985880639,0.256906676304409,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,0.967654718872967,2.80846730081375,0.164461680472761,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.94,0.358333333333333,CA1sp,0,-0.879182823326131,2.10207606760014,0.261007333754581,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.34,0.741666666666667,CA3,0,11.804781311446,2.61469587005166,0.330535543042992,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.14,0.75,CA1sp,0,3.88101188714079,4.00989711549673,0.220779721044539,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.75,CA1sp,0,8.88474765067017,2.4199153798373,0.22098813035583,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.06,0.25,CA1sp,0,14.2901035945892,1.97605940579932,0.205270124398918,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.94,0.275,CA1sp,0,16.6995487888307,3.24028862500627,0.342942847980749,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.1,0.191666666666667,CA1sp,0,10.9794951308127,2.88687790516027,0.194910136714309,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.74,0.325,CA1sp,0,18.9234214133585,3.19686323895505,0.175203235006078,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.74,0.341666666666667,CA3,0,-3.75285992367735,1.39116564324288,0.323605299819926,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.14,0.441666666666667,CA1sp,0,12.037410011215,2.57415940110991,0.288910232298761,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.86,0.308333333333333,CA1sp,0,14.1933261578604,2.94135030801634,0.326697898346234,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.616666666666667,CA1sp,0,16.0445541459828,2.85439402320715,0.325271526670391,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.98,0.333333333333333,CA1sp,0,26.3610276189072,3.06527365258858,0.303473300308609,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.9,0.358333333333333,CA1sp,0,18.1364879217158,3.18053483435664,0.252743054802676,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.06,0.258333333333333,CA1sp,0,4.85586450714168,1.69034588960831,0.253980641309213,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.775,CA1sp,0,13.2195669878441,2.67136025764498,0.206741940296616,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.675,CA1sp,0,4.88343960123469,2.14267478881108,0.188662200674894,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,4.35052619868531,2.79338045651363,0.179093755605245,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.525,CA1sp,0,2.42357141011689,3.45197473113884,0.198211399877242,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,-0.396678670186631,2.50528624950763,0.0804797182900527,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,9.82486190544908,2.6544764382237,0.224043314358787,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.741666666666667,CA1sp,0,4.18639194098709,2.52865478625852,0.174604695600551,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.1,0.283333333333333,CA1sp,0,-2.83887489461937,1.5985371587022,0.269978034094939,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.34,0.758333333333333,CA3,0,11.7227438693559,2.48038435470253,0.204269580845309,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.14,0.375,CA1so,0,16.5915685957398,2.11256026866151,0.243553832363661,fnkx8_200825_sess7
Wide Interneuron,id2/dlx/ai80,1.66,0.458333333333333,CA1slm,0,-2.65803024768155,4.33010224721501,0.12405122967005,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,13.6830849866535,2.60813514764103,0.232167039669028,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.758333333333333,CA1sp,0,-1.22775645831054,1.37588441128201,0.0691224767471154,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,14.1521380628296,2.18093869848126,0.177188011571689,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,5.10090343458622,2.46399657446252,0.207078263027982,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,17.8569340662146,2.6409882609836,0.299231375303332,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.716666666666667,CA1sp,0,11.2321980934193,2.11719141972507,0.211480214295348,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,0.984096267684542,1.65830883157572,0.0945847954396197,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,1.82,0.533333333333333,CA1sp,0,3.94147514786812,0.577494866317856,0.430272471635405,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.591666666666667,CA1sp,0,16.6446100594537,3.37821497847621,0.307653081336084,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.733333333333333,CA1sp,0,4.97557458785987,3.232993390182,0.199921468024541,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,4.58068329408833,2.83112221378953,0.157559543709905,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,15.3895999934124,2.96486851477136,0.26296889738945,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,15.4554590560969,3.19664667077993,0.346363141360367,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.733333333333333,CA1sp,0,12.843692738603,2.56680697990321,0.298986975420455,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.766666666666667,CA1sp,0,24.3295931227349,2.71732207226132,0.229630414505107,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,2.37959734894871,2.76010086788944,0.138319961212123,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.691666666666667,CA1sp,0,18.4220467653164,2.77503256874409,0.263525924533809,fnkx8_200825_sess7
Wide Interneuron,id2/dlx/ai80,-0.98,0.558333333333333,CA1slm,0,-3.684778550095,0.253181294872676,0.162201860297054,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.741666666666667,CA1sp,0,6.76578599850624,2.49475043508759,0.176127476960587,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.783333333333333,CA1sp,0,16.8179181874864,2.56798493160357,0.263829566045335,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,7.02959491566638,3.01402611425382,0.222530079212786,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,3.81557865799943,2.53832620417593,0.166817323419032,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.94,0.275,CA1sp,0,4.5695334405364,2.41600687490591,0.294682294770823,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.683333333333333,CA1sp,0,4.66195014466676,2.93384262862908,0.22511749968103,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.94,0.3,CA1sp,0,7.2540749302565,3.22047620123692,0.284658705807391,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.06,0.35,CA1sp,0,5.24552169870619,2.16411298232985,0.281922631247786,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,8.0225316070417,1.99206428234046,0.106722324930563,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.658333333333333,CA1sp,0,8.0161230484332,2.18547123239235,0.216450759441409,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,13.750222982028,3.08449799583411,0.261705701280527,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.733333333333333,CA1sp,0,9.13269213387996,2.65632066322474,0.127566227639739,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.775,CA1sp,0,12.511813960334,2.36969784980971,0.20391092954709,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,7.57959043047558,3.13378705961215,0.129486340275419,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.666666666666667,CA1sp,0,7.8080241374277,2.71833204403229,0.128170891676928,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,9.10559639590036,2.85465689118614,0.252071331416398,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,4.45193439042966,2.61585227516496,0.0681896292313165,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,5.34190499033935,2.45828277482055,0.140571862852164,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.1,0.191666666666667,CA1sp,0,-1.76544303377075,2.63534778980618,0.21272924179474,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,17.6120907261644,2.94721783261533,0.363838917051985,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.18,0.666666666666667,CA1sp,0,12.1017342510345,2.85576577261854,0.259282710782731,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,1.86,0.416666666666667,CA1sp,0,0.865632248024834,1.89420045013336,0.249933587022334,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,2.45646547911783,2.92832371796452,0.110398234555007,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.42,0.491666666666667,PTLp,0,-4.54073081748416,5.65376412972321,0.0768729547129609,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.3,0.691666666666667,CA1sp,0,-3.51890816469655,2.62775290889877,0.0299620354619668,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.716666666666667,CA1sp,0,2.68522907029958,2.43020194327719,0.0665902966494149,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.22,0.783333333333333,CA1sp,0,15.0916983592411,3.02390278776899,0.331666705244893,fnkx8_200825_sess7
Pyramidal Cell,id2/dlx/ai80,2.42,0.483333333333333,DG,0,-7.27350798522727,5.76431253212415,0.0944484698940871,fnkx8_200825_sess7
Narrow Interneuron,id2/dlx/ai80,2.14,0.333333333333333,CA1sp,0,12.6957106963592,2.00777421226689,0.269198740185285,fnkx8_200826_sess8
Narrow Interneuron,id2/dlx/ai80,2.02,0.283333333333333,CA3,0,6.68017117840129,1.89927338345877,0.276315013735148,fnkx8_200826_sess8
Narrow Interneuron,id2/dlx/ai80,2.06,0.291666666666667,DG,0,12.6783638501703,2.48297434667611,0.241149611187239,fnkx8_200826_sess8
Narrow Interneuron,id2/dlx/ai80,1.98,0.308333333333333,CA1sp,0,2.27833456242886,2.09957344856008,0.280938028687117,fnkx8_200826_sess8
